Year,Gebietseinheit,Kategorien,Geocode,Value
2013,Gifhorn,Veraenderung_Insgesamt,K03151,612.0
2013,Goslar,Veraenderung_Insgesamt,K03153,70.0
2013,Helmstedt,Veraenderung_Insgesamt,K03154,122.0
2013,Northeim,Veraenderung_Insgesamt,K03155,66.0
2013,Peine,Veraenderung_Insgesamt,K03157,300.0
2013,Wolfenbüttel,Veraenderung_Insgesamt,K03158,168.0
2013,Göttingen,Veraenderung_Insgesamt,K03159,426.0
2013,Hannover,Veraenderung_Insgesamt,K032,3748.0
2013,Hannover Region,Veraenderung_Insgesamt,K03241,1978.0
2013,Hannover Landeshauptstadt,Veraenderung_Insgesamt,K03241001,649.0
2013,Diepholz,Veraenderung_Insgesamt,K03251,668.0
2013,Hameln-Pyrmont,Veraenderung_Insgesamt,K03252,226.0
2013,Hildesheim,Veraenderung_Insgesamt,K03254,389.0
2013,Holzminden,Veraenderung_Insgesamt,K03255,11.0
2013,Nienburg (Weser),Veraenderung_Insgesamt,K03256,246.0
2013,Schaumburg,Veraenderung_Insgesamt,K03257,230.0
2013,Lüneburg,Veraenderung_Insgesamt,K033,5286.0
2013,Celle,Veraenderung_Insgesamt,K03351,333.0
2013,Cuxhaven,Veraenderung_Insgesamt,K03352,625.0
2013,Harburg,Veraenderung_Insgesamt,K03353,1121.0
2013,Lüchow-Dannenberg,Veraenderung_Insgesamt,K03354,53.0
2013,Lüneburg,Veraenderung_Insgesamt,K03355,775.0
2013,Osterholz,Veraenderung_Insgesamt,K03356,235.0
2013,Rotenburg (Wümme),Veraenderung_Insgesamt,K03357,406.0
2013,Heidekreis,Veraenderung_Insgesamt,K03358,221.0
2013,Stade,Veraenderung_Insgesamt,K03359,844.0
2013,Uelzen,Veraenderung_Insgesamt,K03360,154.0
2013,Verden,Veraenderung_Insgesamt,K03361,519.0
2013,Weser-Ems,Veraenderung_Insgesamt,K034,11252.0
2013,Delmenhorst.Stadt,Veraenderung_Insgesamt,K03401,157.0
2013,Emden Stadt,Veraenderung_Insgesamt,K03402,103.0
2013,Oldenburg (Oldb) Stadt,Veraenderung_Insgesamt,K03403,1112.0
2013,Osnabrück Stadt,Veraenderung_Insgesamt,K03404,426.0
2013,Wilhelmshaven Stadt,Veraenderung_Insgesamt,K03405,17.0
2013,Ammerland,Veraenderung_Insgesamt,K03451,895.0
2013,Aurich,Veraenderung_Insgesamt,K03452,948.0
2013,Cloppenburg,Veraenderung_Insgesamt,K03453,1050.0
2013,Emsland,Veraenderung_Insgesamt,K03454,1947.0
2013,Friesland,Veraenderung_Insgesamt,K03455,348.0
2013,Grafschaft Bentheim,Veraenderung_Insgesamt,K03456,688.0
2013,Leer,Veraenderung_Insgesamt,K03457,836.0
2013,Oldenburg,Veraenderung_Insgesamt,K03458,293.0
2013,Osnabrück,Veraenderung_Insgesamt,K03459,956.0
2013,Vechta,Veraenderung_Insgesamt,K03460,1073.0
2013,Wesermarsch,Veraenderung_Insgesamt,K03461,169.0
2013,Wittmund,Veraenderung_Insgesamt,K03462,234.0
2014,Niedersachsen,Veraenderung_Insgesamt,K030,25560.0
2014,Braunschweig,Veraenderung_Insgesamt,K031,3120.0
2014,Braunschweig Stadt,Veraenderung_Insgesamt,K03101,490.0
2014,Salzgitter.Stadt,Veraenderung_Insgesamt,K03102,55.0
2014,Wolfsburg.Stadt,Veraenderung_Insgesamt,K03103,404.0
2014,Gifhorn,Veraenderung_Insgesamt,K03151,723.0
2014,Goslar,Veraenderung_Insgesamt,K03153,109.0
2014,Helmstedt,Veraenderung_Insgesamt,K03154,182.0
2014,Northeim,Veraenderung_Insgesamt,K03155,92.0
2014,Peine,Veraenderung_Insgesamt,K03157,294.0
2014,Wolfenbüttel,Veraenderung_Insgesamt,K03158,221.0
2014,Göttingen,Veraenderung_Insgesamt,K03159,550.0
2014,Hannover,Veraenderung_Insgesamt,K032,4207.0
2014,Hannover Region,Veraenderung_Insgesamt,K03241,2499.0
2014,Hannover Landeshauptstadt,Veraenderung_Insgesamt,K03241001,1054.0
2014,Diepholz,Veraenderung_Insgesamt,K03251,697.0
2014,Hameln-Pyrmont,Veraenderung_Insgesamt,K03252,175.0
2014,Hildesheim,Veraenderung_Insgesamt,K03254,404.0
2014,Holzminden,Veraenderung_Insgesamt,K03255,15.0
2014,Nienburg (Weser),Veraenderung_Insgesamt,K03256,217.0
2014,Schaumburg,Veraenderung_Insgesamt,K03257,200.0
2014,Lüneburg,Veraenderung_Insgesamt,K033,5905.0
2014,Celle,Veraenderung_Insgesamt,K03351,368.0
2014,Cuxhaven,Veraenderung_Insgesamt,K03352,786.0
2014,Harburg,Veraenderung_Insgesamt,K03353,1150.0
2014,Lüchow-Dannenberg,Veraenderung_Insgesamt,K03354,100.0
2014,Lüneburg,Veraenderung_Insgesamt,K03355,527.0
2014,Osterholz,Veraenderung_Insgesamt,K03356,361.0
2014,Rotenburg (Wümme),Veraenderung_Insgesamt,K03357,621.0
2014,Heidekreis,Veraenderung_Insgesamt,K03358,266.0
2014,Stade,Veraenderung_Insgesamt,K03359,1079.0
2014,Uelzen,Veraenderung_Insgesamt,K03360,199.0
2014,Verden,Veraenderung_Insgesamt,K03361,448.0
2014,Weser-Ems,Veraenderung_Insgesamt,K034,12328.0
2014,Delmenhorst.Stadt,Veraenderung_Insgesamt,K03401,226.0
2014,Emden Stadt,Veraenderung_Insgesamt,K03402,302.0
2014,Oldenburg (Oldb) Stadt,Veraenderung_Insgesamt,K03403,750.0
2014,Osnabrück Stadt,Veraenderung_Insgesamt,K03404,364.0
2014,Wilhelmshaven Stadt,Veraenderung_Insgesamt,K03405,125.0
2014,Ammerland,Veraenderung_Insgesamt,K03451,690.0
2014,Aurich,Veraenderung_Insgesamt,K03452,810.0
2014,Cloppenburg,Veraenderung_Insgesamt,K03453,1222.0
2014,Emsland,Veraenderung_Insgesamt,K03454,2463.0
2014,Friesland,Veraenderung_Insgesamt,K03455,537.0
2014,Grafschaft Bentheim,Veraenderung_Insgesamt,K03456,850.0
2014,Leer,Veraenderung_Insgesamt,K03457,806.0
2014,Oldenburg,Veraenderung_Insgesamt,K03458,345.0
2014,Osnabrück,Veraenderung_Insgesamt,K03459,1328.0
2014,Vechta,Veraenderung_Insgesamt,K03460,1083.0
2014,Wesermarsch,Veraenderung_Insgesamt,K03461,140.0
2014,Wittmund,Veraenderung_Insgesamt,K03462,287.0
2015,Niedersachsen,Veraenderung_Insgesamt,K030,25408.0
2015,Braunschweig,Veraenderung_Insgesamt,K031,3063.0
2015,Braunschweig Stadt,Veraenderung_Insgesamt,K03101,403.0
2015,Salzgitter.Stadt,Veraenderung_Insgesamt,K03102,58.0
2015,Wolfsburg.Stadt,Veraenderung_Insgesamt,K03103,219.0
2015,Gifhorn,Veraenderung_Insgesamt,K03151,693.0
2015,Goslar,Veraenderung_Insgesamt,K03153,73.0
2015,Helmstedt,Veraenderung_Insgesamt,K03154,133.0
2015,Northeim,Veraenderung_Insgesamt,K03155,96.0
2015,Peine,Veraenderung_Insgesamt,K03157,544.0
2015,Wolfenbüttel,Veraenderung_Insgesamt,K03158,312.0
2015,Göttingen,Veraenderung_Insgesamt,K03159,532.0
2015,Hannover,Veraenderung_Insgesamt,K032,4818.0
2015,Hannover Region,Veraenderung_Insgesamt,K03241,2731.0
2015,Hannover Landeshauptstadt,Veraenderung_Insgesamt,K03241001,1231.0
2015,Diepholz,Veraenderung_Insgesamt,K03251,749.0
2015,Hameln-Pyrmont,Veraenderung_Insgesamt,K03252,147.0
2015,Hildesheim,Veraenderung_Insgesamt,K03254,475.0
2015,Holzminden,Veraenderung_Insgesamt,K03255,81.0
2015,Nienburg (Weser),Veraenderung_Insgesamt,K03256,297.0
2015,Schaumburg,Veraenderung_Insgesamt,K03257,338.0
2015,Lüneburg,Veraenderung_Insgesamt,K033,6215.0
2015,Celle,Veraenderung_Insgesamt,K03351,389.0
2015,Cuxhaven,Veraenderung_Insgesamt,K03352,600.0
2015,Harburg,Veraenderung_Insgesamt,K03353,1088.0
2015,Lüchow-Dannenberg,Veraenderung_Insgesamt,K03354,77.0
2015,Lüneburg,Veraenderung_Insgesamt,K03355,776.0
2015,Osterholz,Veraenderung_Insgesamt,K03356,339.0
2015,Rotenburg (Wümme),Veraenderung_Insgesamt,K03357,538.0
2015,Heidekreis,Veraenderung_Insgesamt,K03358,255.0
2015,Stade,Veraenderung_Insgesamt,K03359,1363.0
2015,Uelzen,Veraenderung_Insgesamt,K03360,111.0
2015,Verden,Veraenderung_Insgesamt,K03361,679.0
2015,Weser-Ems,Veraenderung_Insgesamt,K034,11312.0
2015,Delmenhorst.Stadt,Veraenderung_Insgesamt,K03401,148.0
2015,Emden Stadt,Veraenderung_Insgesamt,K03402,76.0
2015,Oldenburg (Oldb) Stadt,Veraenderung_Insgesamt,K03403,1094.0
2015,Osnabrück Stadt,Veraenderung_Insgesamt,K03404,501.0
2015,Wilhelmshaven Stadt,Veraenderung_Insgesamt,K03405,54.0
2015,Ammerland,Veraenderung_Insgesamt,K03451,547.0
2015,Aurich,Veraenderung_Insgesamt,K03452,820.0
2015,Cloppenburg,Veraenderung_Insgesamt,K03453,925.0
2015,Emsland,Veraenderung_Insgesamt,K03454,1983.0
2015,Friesland,Veraenderung_Insgesamt,K03455,389.0
2015,Grafschaft Bentheim,Veraenderung_Insgesamt,K03456,765.0
2015,Leer,Veraenderung_Insgesamt,K03457,931.0
2015,Oldenburg,Veraenderung_Insgesamt,K03458,535.0
2015,Osnabrück,Veraenderung_Insgesamt,K03459,1243.0
2015,Vechta,Veraenderung_Insgesamt,K03460,818.0
2015,Wesermarsch,Veraenderung_Insgesamt,K03461,124.0
2015,Wittmund,Veraenderung_Insgesamt,K03462,359.0
2016,Niedersachsen,Veraenderung_Insgesamt,K030,29230.0
2016,Braunschweig,Veraenderung_Insgesamt,K031,3889.0
2016,Braunschweig Stadt,Veraenderung_Insgesamt,K03101,432.0
2016,Salzgitter.Stadt,Veraenderung_Insgesamt,K03102,79.0
2016,Wolfsburg.Stadt,Veraenderung_Insgesamt,K03103,655.0
2016,Gifhorn,Veraenderung_Insgesamt,K03151,732.0
2016,Goslar,Veraenderung_Insgesamt,K03153,121.0
2016,Helmstedt,Veraenderung_Insgesamt,K03154,240.0
2016,Northeim,Veraenderung_Insgesamt,K03155,123.0
2016,Peine,Veraenderung_Insgesamt,K03157,476.0
2016,Wolfenbüttel,Veraenderung_Insgesamt,K03158,377.0
2016,Göttingen,Veraenderung_Insgesamt,K03159,654.0
2016,Hannover,Veraenderung_Insgesamt,K032,4708.0
2016,Hannover Region,Veraenderung_Insgesamt,K03241,2653.0
2016,Hannover Landeshauptstadt,Veraenderung_Insgesamt,K03241001,905.0
2016,Diepholz,Veraenderung_Insgesamt,K03251,769.0
2016,Hameln-Pyrmont,Veraenderung_Insgesamt,K03252,93.0
2016,Hildesheim,Veraenderung_Insgesamt,K03254,480.0
2016,Holzminden,Veraenderung_Insgesamt,K03255,58.0
2016,Nienburg (Weser),Veraenderung_Insgesamt,K03256,392.0
2016,Schaumburg,Veraenderung_Insgesamt,K03257,263.0
2016,Lüneburg,Veraenderung_Insgesamt,K033,7667.0
2016,Celle,Veraenderung_Insgesamt,K03351,523.0
2016,Cuxhaven,Veraenderung_Insgesamt,K03352,875.0
2016,Harburg,Veraenderung_Insgesamt,K03353,1536.0
2016,Lüchow-Dannenberg,Veraenderung_Insgesamt,K03354,166.0
2016,Lüneburg,Veraenderung_Insgesamt,K03355,797.0
2016,Osterholz,Veraenderung_Insgesamt,K03356,354.0
2016,Rotenburg (Wümme),Veraenderung_Insgesamt,K03357,722.0
2016,Heidekreis,Veraenderung_Insgesamt,K03358,476.0
2016,Stade,Veraenderung_Insgesamt,K03359,1213.0
2016,Uelzen,Veraenderung_Insgesamt,K03360,413.0
2016,Verden,Veraenderung_Insgesamt,K03361,592.0
2016,Weser-Ems,Veraenderung_Insgesamt,K034,12966.0
2016,Delmenhorst.Stadt,Veraenderung_Insgesamt,K03401,195.0
2016,Emden Stadt,Veraenderung_Insgesamt,K03402,130.0
2016,Oldenburg (Oldb) Stadt,Veraenderung_Insgesamt,K03403,1342.0
2016,Osnabrück Stadt,Veraenderung_Insgesamt,K03404,691.0
2016,Wilhelmshaven Stadt,Veraenderung_Insgesamt,K03405,96.0
2016,Ammerland,Veraenderung_Insgesamt,K03451,790.0
2016,Aurich,Veraenderung_Insgesamt,K03452,794.0
2016,Cloppenburg,Veraenderung_Insgesamt,K03453,1334.0
2016,Emsland,Veraenderung_Insgesamt,K03454,2139.0
2016,Friesland,Veraenderung_Insgesamt,K03455,539.0
2016,Grafschaft Bentheim,Veraenderung_Insgesamt,K03456,580.0
2016,Leer,Veraenderung_Insgesamt,K03457,862.0
2016,Oldenburg,Veraenderung_Insgesamt,K03458,477.0
2016,Osnabrück,Veraenderung_Insgesamt,K03459,1280.0
2016,Vechta,Veraenderung_Insgesamt,K03460,1184.0
2016,Wesermarsch,Veraenderung_Insgesamt,K03461,183.0
2016,Wittmund,Veraenderung_Insgesamt,K03462,350.0
2017,Niedersachsen,Veraenderung_Insgesamt,K030,28603.0
2017,Braunschweig,Veraenderung_Insgesamt,K031,4074.0
2017,Braunschweig Stadt,Veraenderung_Insgesamt,K03101,299.0
2017,Salzgitter.Stadt,Veraenderung_Insgesamt,K03102,107.0
2017,Wolfsburg.Stadt,Veraenderung_Insgesamt,K03103,449.0
2017,Gifhorn,Veraenderung_Insgesamt,K03151,1028.0
2017,Goslar,Veraenderung_Insgesamt,K03153,145.0
2017,Helmstedt,Veraenderung_Insgesamt,K03154,252.0
2017,Northeim,Veraenderung_Insgesamt,K03155,220.0
2017,Peine,Veraenderung_Insgesamt,K03157,690.0
2017,Wolfenbüttel,Veraenderung_Insgesamt,K03158,198.0
2017,Göttingen,Veraenderung_Insgesamt,K03159,686.0
2017,Hannover,Veraenderung_Insgesamt,K032,5013.0
2017,Hannover Region,Veraenderung_Insgesamt,K03241,3113.0
2017,Hannover Landeshauptstadt,Veraenderung_Insgesamt,K03241001,1100.0
2017,Diepholz,Veraenderung_Insgesamt,K03251,710.0
2017,Hameln-Pyrmont,Veraenderung_Insgesamt,K03252,142.0
2017,Hildesheim,Veraenderung_Insgesamt,K03254,450.0
2017,Holzminden,Veraenderung_Insgesamt,K03255,47.0
2017,Nienburg (Weser),Veraenderung_Insgesamt,K03256,252.0
2017,Schaumburg,Veraenderung_Insgesamt,K03257,299.0
2017,Lüneburg,Veraenderung_Insgesamt,K033,7003.0
2017,Celle,Veraenderung_Insgesamt,K03351,345.0
2017,Cuxhaven,Veraenderung_Insgesamt,K03352,733.0
2017,Harburg,Veraenderung_Insgesamt,K03353,1068.0
2017,Lüchow-Dannenberg,Veraenderung_Insgesamt,K03354,39.0
2017,Lüneburg,Veraenderung_Insgesamt,K03355,1365.0
2017,Osterholz,Veraenderung_Insgesamt,K03356,393.0
2017,Rotenburg (Wümme),Veraenderung_Insgesamt,K03357,749.0
2017,Heidekreis,Veraenderung_Insgesamt,K03358,301.0
2017,Stade,Veraenderung_Insgesamt,K03359,1341.0
2017,Uelzen,Veraenderung_Insgesamt,K03360,130.0
2017,Verden,Veraenderung_Insgesamt,K03361,539.0
2017,Weser-Ems,Veraenderung_Insgesamt,K034,12513.0
2017,Delmenhorst.Stadt,Veraenderung_Insgesamt,K03401,210.0
2017,Emden Stadt,Veraenderung_Insgesamt,K03402,223.0
2017,Oldenburg (Oldb) Stadt,Veraenderung_Insgesamt,K03403,1330.0
2017,Osnabrück Stadt,Veraenderung_Insgesamt,K03404,429.0
2017,Wilhelmshaven Stadt,Veraenderung_Insgesamt,K03405,71.0
2017,Ammerland,Veraenderung_Insgesamt,K03451,622.0
2017,Aurich,Veraenderung_Insgesamt,K03452,769.0
2017,Cloppenburg,Veraenderung_Insgesamt,K03453,1290.0
2017,Emsland,Veraenderung_Insgesamt,K03454,2234.0
2017,Friesland,Veraenderung_Insgesamt,K03455,481.0
2017,Grafschaft Bentheim,Veraenderung_Insgesamt,K03456,832.0
2017,Leer,Veraenderung_Insgesamt,K03457,913.0
2017,Oldenburg,Veraenderung_Insgesamt,K03458,436.0
2017,Osnabrück,Veraenderung_Insgesamt,K03459,1301.0
2017,Vechta,Veraenderung_Insgesamt,K03460,924.0
2017,Wesermarsch,Veraenderung_Insgesamt,K03461,158.0
2017,Wittmund,Veraenderung_Insgesamt,K03462,290.0
2018,Niedersachsen,Veraenderung_Insgesamt,K030,27284.0
2018,Braunschweig,Veraenderung_Insgesamt,K031,3615.0
2018,Braunschweig Stadt,Veraenderung_Insgesamt,K03101,630.0
2018,Salzgitter.Stadt,Veraenderung_Insgesamt,K03102,80.0
2018,Wolfsburg.Stadt,Veraenderung_Insgesamt,K03103,220.0
2018,Gifhorn,Veraenderung_Insgesamt,K03151,831.0
2018,Goslar,Veraenderung_Insgesamt,K03153,67.0
2018,Helmstedt,Veraenderung_Insgesamt,K03154,287.0
2018,Northeim,Veraenderung_Insgesamt,K03155,204.0
2018,Peine,Veraenderung_Insgesamt,K03157,525.0
2018,Wolfenbüttel,Veraenderung_Insgesamt,K03158,256.0
2018,Göttingen,Veraenderung_Insgesamt,K03159,515.0
2018,Hannover,Veraenderung_Insgesamt,K032,5449.0
2018,Hannover Region,Veraenderung_Insgesamt,K03241,3185.0
2018,Hannover Landeshauptstadt,Veraenderung_Insgesamt,K03241001,1532.0
2018,Diepholz,Veraenderung_Insgesamt,K03251,777.0
2018,Hameln-Pyrmont,Veraenderung_Insgesamt,K03252,104.0
2018,Hildesheim,Veraenderung_Insgesamt,K03254,559.0
2018,Holzminden,Veraenderung_Insgesamt,K03255,69.0
2018,Nienburg (Weser),Veraenderung_Insgesamt,K03256,353.0
2018,Schaumburg,Veraenderung_Insgesamt,K03257,402.0
2018,Lüneburg,Veraenderung_Insgesamt,K033,6013.0
2018,Celle,Veraenderung_Insgesamt,K03351,567.0
2018,Cuxhaven,Veraenderung_Insgesamt,K03352,570.0
2018,Harburg,Veraenderung_Insgesamt,K03353,862.0
2018,Lüchow-Dannenberg,Veraenderung_Insgesamt,K03354,99.0
2018,Lüneburg,Veraenderung_Insgesamt,K03355,609.0
2018,Osterholz,Veraenderung_Insgesamt,K03356,364.0
2018,Rotenburg (Wümme),Veraenderung_Insgesamt,K03357,628.0
2018,Heidekreis,Veraenderung_Insgesamt,K03358,343.0
2018,Stade,Veraenderung_Insgesamt,K03359,1383.0
2018,Uelzen,Veraenderung_Insgesamt,K03360,179.0
2018,Verden,Veraenderung_Insgesamt,K03361,409.0
2018,Weser-Ems,Veraenderung_Insgesamt,K034,12207.0
2018,Delmenhorst.Stadt,Veraenderung_Insgesamt,K03401,219.0
2018,Emden Stadt,Veraenderung_Insgesamt,K03402,66.0
2018,Oldenburg (Oldb) Stadt,Veraenderung_Insgesamt,K03403,1205.0
2018,Osnabrück Stadt,Veraenderung_Insgesamt,K03404,576.0
2018,Wilhelmshaven Stadt,Veraenderung_Insgesamt,K03405,121.0
2018,Ammerland,Veraenderung_Insgesamt,K03451,805.0
2018,Aurich,Veraenderung_Insgesamt,K03452,575.0
2018,Cloppenburg,Veraenderung_Insgesamt,K03453,1319.0
2018,Emsland,Veraenderung_Insgesamt,K03454,1901.0
2018,Friesland,Veraenderung_Insgesamt,K03455,576.0
2018,Grafschaft Bentheim,Veraenderung_Insgesamt,K03456,532.0
2018,Leer,Veraenderung_Insgesamt,K03457,707.0
2018,Oldenburg,Veraenderung_Insgesamt,K03458,624.0
2018,Osnabrück,Veraenderung_Insgesamt,K03459,1391.0
2018,Vechta,Veraenderung_Insgesamt,K03460,1093.0
2018,Wesermarsch,Veraenderung_Insgesamt,K03461,258.0
2018,Wittmund,Veraenderung_Insgesamt,K03462,239.0
2012,Niedersachsen,Neubau,K030,19201.0
2012,Braunschweig,Neubau,K031,2139.0
2012,Braunschweig Stadt,Neubau,K03101,455.0
2012,Salzgitter.Stadt,Neubau,K03102,65.0
2012,Wolfsburg.Stadt,Neubau,K03103,278.0
2012,Gifhorn,Neubau,K03151,383.0
2012,Goslar,Neubau,K03153,30.0
2012,Helmstedt,Neubau,K03154,47.0
2012,Northeim,Neubau,K03155,74.0
2012,Peine,Neubau,K03157,254.0
2012,Wolfenbüttel,Neubau,K03158,172.0
2012,Göttingen,Neubau,K03159,381.0
2012,Hannover,Neubau,K032,3798.0
2012,Hannover Region,Neubau,K03241,2247.0
2012,Hannover Landeshauptstadt,Neubau,K03241001,879.0
2012,Diepholz,Neubau,K03251,744.0
2012,Hameln-Pyrmont,Neubau,K03252,88.0
2012,Hildesheim,Neubau,K03254,248.0
2012,Holzminden,Neubau,K03255,46.0
2012,Nienburg (Weser),Neubau,K03256,207.0
2012,Schaumburg,Neubau,K03257,218.0
2012,Lüneburg,Neubau,K033,4462.0
2012,Celle,Neubau,K03351,260.0
2012,Cuxhaven,Neubau,K03352,591.0
2012,Harburg,Neubau,K03353,942.0
2012,Lüchow-Dannenberg,Neubau,K03354,31.0
2012,Lüneburg,Neubau,K03355,620.0
2012,Osterholz,Neubau,K03356,292.0
2012,Rotenburg (Wümme),Neubau,K03357,396.0
2012,Heidekreis,Neubau,K03358,138.0
2012,Stade,Neubau,K03359,746.0
2012,Uelzen,Neubau,K03360,92.0
2012,Verden,Neubau,K03361,354.0
2012,Weser-Ems,Neubau,K034,8802.0
2012,Delmenhorst.Stadt,Neubau,K03401,184.0
2012,Emden Stadt,Neubau,K03402,91.0
2012,Oldenburg (Oldb) Stadt,Neubau,K03403,990.0
2012,Osnabrück Stadt,Neubau,K03404,298.0
2012,Wilhelmshaven Stadt,Neubau,K03405,51.0
2012,Ammerland,Neubau,K03451,666.0
2012,Aurich,Neubau,K03452,626.0
2012,Cloppenburg,Neubau,K03453,826.0
2012,Emsland,Neubau,K03454,1672.0
2012,Friesland,Neubau,K03455,254.0
2012,Grafschaft Bentheim,Neubau,K03456,435.0
2012,Leer,Neubau,K03457,545.0
2012,Oldenburg,Neubau,K03458,266.0
2012,Osnabrück,Neubau,K03459,887.0
2012,Vechta,Neubau,K03460,718.0
2012,Wesermarsch,Neubau,K03461,122.0
2012,Wittmund,Neubau,K03462,171.0
2013,Niedersachsen,Neubau,K030,20921.0
2013,Braunschweig,Neubau,K031,2094.0
2013,Braunschweig Stadt,Neubau,K03101,227.0
2013,Salzgitter.Stadt,Neubau,K03102,100.0
2013,Wolfsburg.Stadt,Neubau,K03103,172.0
2013,Gifhorn,Neubau,K03151,566.0
2013,Goslar,Neubau,K03153,57.0
2013,Helmstedt,Neubau,K03154,102.0
2013,Northeim,Neubau,K03155,57.0
2013,Peine,Neubau,K03157,280.0
2013,Wolfenbüttel,Neubau,K03158,168.0
2013,Göttingen,Neubau,K03159,365.0
2013,Hannover,Neubau,K032,3434.0
2013,Hannover Region,Neubau,K03241,1906.0
2013,Hannover Landeshauptstadt,Neubau,K03241001,636.0
2013,Diepholz,Neubau,K03251,598.0
2013,Hameln-Pyrmont,Neubau,K03252,180.0
2013,Hildesheim,Neubau,K03254,336.0
2013,Holzminden,Neubau,K03255,8.0
2013,Nienburg (Weser),Neubau,K03256,194.0
2013,Schaumburg,Neubau,K03257,212.0
2013,Lüneburg,Neubau,K033,4976.0
2013,Celle,Neubau,K03351,319.0
2013,Cuxhaven,Neubau,K03352,591.0
2013,Harburg,Neubau,K03353,1054.0
2013,Lüchow-Dannenberg,Neubau,K03354,44.0
2013,Lüneburg,Neubau,K03355,741.0
2013,Osterholz,Neubau,K03356,224.0
2013,Rotenburg (Wümme),Neubau,K03357,373.0
2013,Heidekreis,Neubau,K03358,207.0
2013,Stade,Neubau,K03359,805.0
2013,Uelzen,Neubau,K03360,125.0
2013,Verden,Neubau,K03361,493.0
2013,Weser-Ems,Neubau,K034,10417.0
2013,Delmenhorst.Stadt,Neubau,K03401,133.0
2013,Emden Stadt,Neubau,K03402,101.0
2013,Oldenburg (Oldb) Stadt,Neubau,K03403,1080.0
2013,Osnabrück Stadt,Neubau,K03404,405.0
2013,Wilhelmshaven Stadt,Neubau,K03405,19.0
2013,Ammerland,Neubau,K03451,858.0
2013,Aurich,Neubau,K03452,915.0
2013,Cloppenburg,Neubau,K03453,963.0
2013,Emsland,Neubau,K03454,1827.0
2013,Friesland,Neubau,K03455,324.0
2013,Grafschaft Bentheim,Neubau,K03456,638.0
2013,Leer,Neubau,K03457,808.0
2013,Oldenburg,Neubau,K03458,276.0
2013,Osnabrück,Neubau,K03459,865.0
2013,Vechta,Neubau,K03460,847.0
2013,Wesermarsch,Neubau,K03461,158.0
2013,Wittmund,Neubau,K03462,200.0
2014,Niedersachsen,Neubau,K030,23351.0
2014,Braunschweig,Neubau,K031,2641.0
2014,Braunschweig Stadt,Neubau,K03101,296.0
2014,Salzgitter.Stadt,Neubau,K03102,55.0
2014,Wolfsburg.Stadt,Neubau,K03103,384.0
2014,Gifhorn,Neubau,K03151,691.0
2014,Goslar,Neubau,K03153,60.0
2014,Helmstedt,Neubau,K03154,178.0
2014,Northeim,Neubau,K03155,79.0
2014,Peine,Neubau,K03157,256.0
2014,Wolfenbüttel,Neubau,K03158,206.0
2014,Göttingen,Neubau,K03159,436.0
2014,Hannover,Neubau,K032,3890.0
2014,Hannover Region,Neubau,K03241,2355.0
2014,Hannover Landeshauptstadt,Neubau,K03241001,976.0
2014,Diepholz,Neubau,K03251,615.0
2014,Hameln-Pyrmont,Neubau,K03252,162.0
2014,Hildesheim,Neubau,K03254,369.0
2014,Holzminden,Neubau,K03255,20.0
2014,Nienburg (Weser),Neubau,K03256,186.0
2014,Schaumburg,Neubau,K03257,183.0
2014,Lüneburg,Neubau,K033,5539.0
2014,Celle,Neubau,K03351,332.0
2014,Cuxhaven,Neubau,K03352,789.0
2014,Harburg,Neubau,K03353,1105.0
2014,Lüchow-Dannenberg,Neubau,K03354,77.0
2014,Lüneburg,Neubau,K03355,492.0
2014,Osterholz,Neubau,K03356,333.0
2014,Rotenburg (Wümme),Neubau,K03357,526.0
2014,Heidekreis,Neubau,K03358,242.0
2014,Stade,Neubau,K03359,1052.0
2014,Uelzen,Neubau,K03360,173.0
2014,Verden,Neubau,K03361,418.0
2014,Weser-Ems,Neubau,K034,11281.0
2014,Delmenhorst.Stadt,Neubau,K03401,229.0
2014,Emden Stadt,Neubau,K03402,255.0
2014,Oldenburg (Oldb) Stadt,Neubau,K03403,698.0
2014,Osnabrück Stadt,Neubau,K03404,356.0
2014,Wilhelmshaven Stadt,Neubau,K03405,103.0
2014,Ammerland,Neubau,K03451,624.0
2014,Aurich,Neubau,K03452,754.0
2014,Cloppenburg,Neubau,K03453,1135.0
2014,Emsland,Neubau,K03454,2272.0
2014,Friesland,Neubau,K03455,492.0
2014,Grafschaft Bentheim,Neubau,K03456,788.0
2014,Leer,Neubau,K03457,757.0
2014,Oldenburg,Neubau,K03458,328.0
2014,Osnabrück,Neubau,K03459,1183.0
2014,Vechta,Neubau,K03460,944.0
2014,Wesermarsch,Neubau,K03461,133.0
2014,Wittmund,Neubau,K03462,230.0
2015,Niedersachsen,Neubau,K030,23169.0
2015,Braunschweig,Neubau,K031,2746.0
2015,Braunschweig Stadt,Neubau,K03101,348.0
2015,Salzgitter.Stadt,Neubau,K03102,46.0
2015,Wolfsburg.Stadt,Neubau,K03103,206.0
2015,Gifhorn,Neubau,K03151,641.0
2015,Goslar,Neubau,K03153,54.0
2015,Helmstedt,Neubau,K03154,129.0
2015,Northeim,Neubau,K03155,70.0
2015,Peine,Neubau,K03157,505.0
2015,Wolfenbüttel,Neubau,K03158,304.0
2015,Göttingen,Neubau,K03159,443.0
2015,Hannover,Neubau,K032,4386.0
2015,Hannover Region,Neubau,K03241,2549.0
2015,Hannover Landeshauptstadt,Neubau,K03241001,1116.0
