Year,Gebietseinheit,Kategorie,GeoCode,Value
2012,Wolfenbüttel,2_zimmer,K03158,2783.0
2013,Wolfenbüttel,2_zimmer,K03158,2791.0
2014,Wolfenbüttel,2_zimmer,K03158,2823.0
2015,Wolfenbüttel,2_zimmer,K03158,2831.0
2016,Wolfenbüttel,2_zimmer,K03158,2841.0
2017,Wolfenbüttel,2_zimmer,K03158,2851.0
2018,Wolfenbüttel,2_zimmer,K03158,2888.0
2019,Wolfenbüttel,2_zimmer,K03158,2963.0
2011,Göttingen,2_zimmer,K03159,12254.0
2012,Göttingen,2_zimmer,K03159,12306.0
2013,Göttingen,2_zimmer,K03159,12319.0
2014,Göttingen,2_zimmer,K03159,12336.0
2015,Göttingen,2_zimmer,K03159,12401.0
2016,Göttingen,2_zimmer,K03159,12530.0
2017,Göttingen,2_zimmer,K03159,12642.0
2018,Göttingen,2_zimmer,K03159,12688.0
2019,Göttingen,2_zimmer,K03159,12749.0
2011,Hannover,2_zimmer,K032,60741.0
2012,Hannover,2_zimmer,K032,61057.0
2013,Hannover,2_zimmer,K032,61259.0
2014,Hannover,2_zimmer,K032,61561.0
2015,Hannover,2_zimmer,K032,62141.0
2016,Hannover,2_zimmer,K032,62623.0
2017,Hannover,2_zimmer,K032,63308.0
2018,Hannover,2_zimmer,K032,64143.0
2019,Hannover,2_zimmer,K032,64993.0
2011,Hannover Region,2_zimmer,K03241,38955.0
2012,Hannover Region,2_zimmer,K03241,39128.0
2013,Hannover Region,2_zimmer,K03241,39244.0
2014,Hannover Region,2_zimmer,K03241,39416.0
2015,Hannover Region,2_zimmer,K03241,39791.0
2016,Hannover Region,2_zimmer,K03241,40122.0
2017,Hannover Region,2_zimmer,K03241,40635.0
2018,Hannover Region,2_zimmer,K03241,41248.0
2019,Hannover Region,2_zimmer,K03241,41793.0
2011,Hannover Landeshauptstadt,2_zimmer,K03241001,24392.0
2012,Hannover Landeshauptstadt,2_zimmer,K03241001,24525.0
2013,Hannover Landeshauptstadt,2_zimmer,K03241001,24579.0
2014,Hannover Landeshauptstadt,2_zimmer,K03241001,24685.0
2015,Hannover Landeshauptstadt,2_zimmer,K03241001,24950.0
2016,Hannover Landeshauptstadt,2_zimmer,K03241001,25124.0
2017,Hannover Landeshauptstadt,2_zimmer,K03241001,25334.0
2018,Hannover Landeshauptstadt,2_zimmer,K03241001,25716.0
2019,Hannover Landeshauptstadt,2_zimmer,K03241001,25947.0
2011,Diepholz,2_zimmer,K03251,3556.0
2012,Diepholz,2_zimmer,K03251,3622.0
2013,Diepholz,2_zimmer,K03251,3653.0
2014,Diepholz,2_zimmer,K03251,3686.0
2015,Diepholz,2_zimmer,K03251,3726.0
2016,Diepholz,2_zimmer,K03251,3791.0
2017,Diepholz,2_zimmer,K03251,3838.0
2018,Diepholz,2_zimmer,K03251,3909.0
2019,Diepholz,2_zimmer,K03251,3999.0
2011,Hameln-Pyrmont,2_zimmer,K03252,3785.0
2012,Hameln-Pyrmont,2_zimmer,K03252,3787.0
2013,Hameln-Pyrmont,2_zimmer,K03252,3802.0
2014,Hameln-Pyrmont,2_zimmer,K03252,3806.0
2015,Hameln-Pyrmont,2_zimmer,K03252,3848.0
2016,Hameln-Pyrmont,2_zimmer,K03252,3853.0
2017,Hameln-Pyrmont,2_zimmer,K03252,3857.0
2018,Hameln-Pyrmont,2_zimmer,K03252,3857.0
2019,Hameln-Pyrmont,2_zimmer,K03252,3893.0
2011,Hildesheim,2_zimmer,K03254,6814.0
2012,Hildesheim,2_zimmer,K03254,6817.0
2013,Hildesheim,2_zimmer,K03254,6835.0
2014,Hildesheim,2_zimmer,K03254,6909.0
2015,Hildesheim,2_zimmer,K03254,6972.0
2016,Hildesheim,2_zimmer,K03254,7012.0
2017,Hildesheim,2_zimmer,K03254,7084.0
2018,Hildesheim,2_zimmer,K03254,7153.0
2019,Hildesheim,2_zimmer,K03254,7225.0
2011,Holzminden,2_zimmer,K03255,2040.0
2012,Holzminden,2_zimmer,K03255,2042.0
2013,Holzminden,2_zimmer,K03255,2042.0
2014,Holzminden,2_zimmer,K03255,2042.0
2015,Holzminden,2_zimmer,K03255,2046.0
2016,Holzminden,2_zimmer,K03255,2050.0
2017,Holzminden,2_zimmer,K03255,2062.0
2018,Holzminden,2_zimmer,K03255,2076.0
2019,Holzminden,2_zimmer,K03255,2076.0
2011,Nienburg (Weser),2_zimmer,K03256,2058.0
2012,Nienburg (Weser),2_zimmer,K03256,2085.0
2013,Nienburg (Weser),2_zimmer,K03256,2101.0
2014,Nienburg (Weser),2_zimmer,K03256,2110.0
2015,Nienburg (Weser),2_zimmer,K03256,2151.0
2016,Nienburg (Weser),2_zimmer,K03256,2180.0
2017,Nienburg (Weser),2_zimmer,K03256,2205.0
2018,Nienburg (Weser),2_zimmer,K03256,2223.0
2019,Nienburg (Weser),2_zimmer,K03256,2269.0
2011,Schaumburg,2_zimmer,K03257,3533.0
2012,Schaumburg,2_zimmer,K03257,3576.0
2013,Schaumburg,2_zimmer,K03257,3582.0
2014,Schaumburg,2_zimmer,K03257,3592.0
2015,Schaumburg,2_zimmer,K03257,3607.0
2016,Schaumburg,2_zimmer,K03257,3615.0
2017,Schaumburg,2_zimmer,K03257,3627.0
2018,Schaumburg,2_zimmer,K03257,3677.0
2019,Schaumburg,2_zimmer,K03257,3738.0
2011,Lüneburg,2_zimmer,K033,41837.0
2012,Lüneburg,2_zimmer,K033,42203.0
2013,Lüneburg,2_zimmer,K033,42604.0
2014,Lüneburg,2_zimmer,K033,43103.0
2015,Lüneburg,2_zimmer,K033,43826.0
2016,Lüneburg,2_zimmer,K033,44630.0
2017,Lüneburg,2_zimmer,K033,45461.0
2018,Lüneburg,2_zimmer,K033,46309.0
2019,Lüneburg,2_zimmer,K033,47324.0
2011,Celle,2_zimmer,K03351,4394.0
2012,Celle,2_zimmer,K03351,4436.0
2013,Celle,2_zimmer,K03351,4462.0
2014,Celle,2_zimmer,K03351,4475.0
2015,Celle,2_zimmer,K03351,4493.0
2016,Celle,2_zimmer,K03351,4508.0
2017,Celle,2_zimmer,K03351,4523.0
2018,Celle,2_zimmer,K03351,4579.0
2019,Celle,2_zimmer,K03351,4607.0
2011,Cuxhaven,2_zimmer,K03352,4976.0
2012,Cuxhaven,2_zimmer,K03352,5065.0
2013,Cuxhaven,2_zimmer,K03352,5127.0
2014,Cuxhaven,2_zimmer,K03352,5189.0
2015,Cuxhaven,2_zimmer,K03352,5229.0
2016,Cuxhaven,2_zimmer,K03352,5369.0
2017,Cuxhaven,2_zimmer,K03352,5464.0
2018,Cuxhaven,2_zimmer,K03352,5525.0
2019,Cuxhaven,2_zimmer,K03352,5601.0
2011,Harburg,2_zimmer,K03353,6747.0
2012,Harburg,2_zimmer,K03353,6791.0
2013,Harburg,2_zimmer,K03353,6879.0
2014,Harburg,2_zimmer,K03353,7003.0
2015,Harburg,2_zimmer,K03353,7169.0
2016,Harburg,2_zimmer,K03353,7365.0
2017,Harburg,2_zimmer,K03353,7476.0
2018,Harburg,2_zimmer,K03353,7605.0
2019,Harburg,2_zimmer,K03353,7933.0
2011,Lüchow-Dannenberg,2_zimmer,K03354,1318.0
2012,Lüchow-Dannenberg,2_zimmer,K03354,1324.0
2013,Lüchow-Dannenberg,2_zimmer,K03354,1329.0
2014,Lüchow-Dannenberg,2_zimmer,K03354,1328.0
2015,Lüchow-Dannenberg,2_zimmer,K03354,1330.0
2016,Lüchow-Dannenberg,2_zimmer,K03354,1358.0
2017,Lüchow-Dannenberg,2_zimmer,K03354,1359.0
2018,Lüchow-Dannenberg,2_zimmer,K03354,1375.0
2019,Lüchow-Dannenberg,2_zimmer,K03354,1385.0
2011,Lüneburg,2_zimmer,K03355,5749.0
2012,Lüneburg,2_zimmer,K03355,5799.0
2013,Lüneburg,2_zimmer,K03355,5844.0
2014,Lüneburg,2_zimmer,K03355,5899.0
2015,Lüneburg,2_zimmer,K03355,6007.0
2016,Lüneburg,2_zimmer,K03355,6070.0
2017,Lüneburg,2_zimmer,K03355,6310.0
2018,Lüneburg,2_zimmer,K03355,6395.0
2019,Lüneburg,2_zimmer,K03355,6445.0
2011,Osterholz,2_zimmer,K03356,1979.0
2012,Osterholz,2_zimmer,K03356,1986.0
2013,Osterholz,2_zimmer,K03356,1995.0
2014,Osterholz,2_zimmer,K03356,2015.0
2015,Osterholz,2_zimmer,K03356,2026.0
2016,Osterholz,2_zimmer,K03356,2044.0
2017,Osterholz,2_zimmer,K03356,2063.0
2018,Osterholz,2_zimmer,K03356,2074.0
2019,Osterholz,2_zimmer,K03356,2131.0
2011,Rotenburg (Wümme),2_zimmer,K03357,3179.0
2012,Rotenburg (Wümme),2_zimmer,K03357,3204.0
2013,Rotenburg (Wümme),2_zimmer,K03357,3259.0
2014,Rotenburg (Wümme),2_zimmer,K03357,3339.0
2015,Rotenburg (Wümme),2_zimmer,K03357,3390.0
2016,Rotenburg (Wümme),2_zimmer,K03357,3481.0
2017,Rotenburg (Wümme),2_zimmer,K03357,3533.0
2018,Rotenburg (Wümme),2_zimmer,K03357,3597.0
2019,Rotenburg (Wümme),2_zimmer,K03357,3664.0
2011,Heidekreis,2_zimmer,K03358,3503.0
2012,Heidekreis,2_zimmer,K03358,3512.0
2013,Heidekreis,2_zimmer,K03358,3530.0
2014,Heidekreis,2_zimmer,K03358,3538.0
2015,Heidekreis,2_zimmer,K03358,3557.0
2016,Heidekreis,2_zimmer,K03358,3605.0
2017,Heidekreis,2_zimmer,K03358,3628.0
2018,Heidekreis,2_zimmer,K03358,3650.0
2019,Heidekreis,2_zimmer,K03358,3729.0
2011,Stade,2_zimmer,K03359,5156.0
2012,Stade,2_zimmer,K03359,5241.0
2013,Stade,2_zimmer,K03359,5292.0
2014,Stade,2_zimmer,K03359,5403.0
2015,Stade,2_zimmer,K03359,5642.0
2016,Stade,2_zimmer,K03359,5796.0
2017,Stade,2_zimmer,K03359,6031.0
2018,Stade,2_zimmer,K03359,6328.0
2019,Stade,2_zimmer,K03359,6524.0
2011,Uelzen,2_zimmer,K03360,2318.0
2012,Uelzen,2_zimmer,K03360,2317.0
2013,Uelzen,2_zimmer,K03360,2353.0
2014,Uelzen,2_zimmer,K03360,2363.0
2015,Uelzen,2_zimmer,K03360,2367.0
2016,Uelzen,2_zimmer,K03360,2385.0
2017,Uelzen,2_zimmer,K03360,2389.0
2018,Uelzen,2_zimmer,K03360,2434.0
2019,Uelzen,2_zimmer,K03360,2466.0
2011,Verden,2_zimmer,K03361,2518.0
2012,Verden,2_zimmer,K03361,2528.0
2013,Verden,2_zimmer,K03361,2534.0
2014,Verden,2_zimmer,K03361,2551.0
2015,Verden,2_zimmer,K03361,2616.0
2016,Verden,2_zimmer,K03361,2649.0
2017,Verden,2_zimmer,K03361,2685.0
2018,Verden,2_zimmer,K03361,2747.0
2019,Verden,2_zimmer,K03361,2839.0
2011,Weser-Ems,2_zimmer,K034,50582.0
2012,Weser-Ems,2_zimmer,K034,51338.0
2013,Weser-Ems,2_zimmer,K034,52352.0
2014,Weser-Ems,2_zimmer,K034,53691.0
2015,Weser-Ems,2_zimmer,K034,54781.0
2016,Weser-Ems,2_zimmer,K034,56357.0
2017,Weser-Ems,2_zimmer,K034,58058.0
2018,Weser-Ems,2_zimmer,K034,59757.0
2019,Weser-Ems,2_zimmer,K034,61434.0
2011,Delmenhorst.Stadt,2_zimmer,K03401,2091.0
2012,Delmenhorst.Stadt,2_zimmer,K03401,2102.0
2013,Delmenhorst.Stadt,2_zimmer,K03401,2107.0
2014,Delmenhorst.Stadt,2_zimmer,K03401,2161.0
2015,Delmenhorst.Stadt,2_zimmer,K03401,2168.0
2016,Delmenhorst.Stadt,2_zimmer,K03401,2182.0
2017,Delmenhorst.Stadt,2_zimmer,K03401,2221.0
2018,Delmenhorst.Stadt,2_zimmer,K03401,2241.0
2019,Delmenhorst.Stadt,2_zimmer,K03401,2301.0
2011,Emden Stadt,2_zimmer,K03402,1505.0
2012,Emden Stadt,2_zimmer,K03402,1507.0
2013,Emden Stadt,2_zimmer,K03402,1509.0
2014,Emden Stadt,2_zimmer,K03402,1617.0
2015,Emden Stadt,2_zimmer,K03402,1628.0
2016,Emden Stadt,2_zimmer,K03402,1662.0
2017,Emden Stadt,2_zimmer,K03402,1708.0
2018,Emden Stadt,2_zimmer,K03402,1722.0
2019,Emden Stadt,2_zimmer,K03402,1726.0
2011,Oldenburg (Oldb) Stadt,2_zimmer,K03403,5964.0
2012,Oldenburg (Oldb) Stadt,2_zimmer,K03403,6117.0
2013,Oldenburg (Oldb) Stadt,2_zimmer,K03403,6348.0
2014,Oldenburg (Oldb) Stadt,2_zimmer,K03403,6570.0
2015,Oldenburg (Oldb) Stadt,2_zimmer,K03403,6906.0
2016,Oldenburg (Oldb) Stadt,2_zimmer,K03403,7361.0
2017,Oldenburg (Oldb) Stadt,2_zimmer,K03403,7847.0
2018,Oldenburg (Oldb) Stadt,2_zimmer,K03403,8217.0
2019,Oldenburg (Oldb) Stadt,2_zimmer,K03403,8472.0
2011,Osnabrück Stadt,2_zimmer,K03404,7467.0
2012,Osnabrück Stadt,2_zimmer,K03404,7479.0
2013,Osnabrück Stadt,2_zimmer,K03404,7527.0
2014,Osnabrück Stadt,2_zimmer,K03404,7555.0
2015,Osnabrück Stadt,2_zimmer,K03404,7579.0
2016,Osnabrück Stadt,2_zimmer,K03404,7710.0
2017,Osnabrück Stadt,2_zimmer,K03404,7765.0
2018,Osnabrück Stadt,2_zimmer,K03404,7852.0
2019,Osnabrück Stadt,2_zimmer,K03404,7890.0
2011,Wilhelmshaven Stadt,2_zimmer,K03405,2639.0
2012,Wilhelmshaven Stadt,2_zimmer,K03405,2645.0
2013,Wilhelmshaven Stadt,2_zimmer,K03405,2646.0
2014,Wilhelmshaven Stadt,2_zimmer,K03405,2653.0
2015,Wilhelmshaven Stadt,2_zimmer,K03405,2655.0
2016,Wilhelmshaven Stadt,2_zimmer,K03405,2662.0
2017,Wilhelmshaven Stadt,2_zimmer,K03405,2656.0
2018,Wilhelmshaven Stadt,2_zimmer,K03405,2684.0
2019,Wilhelmshaven Stadt,2_zimmer,K03405,2704.0
2011,Ammerland,2_zimmer,K03451,1932.0
2012,Ammerland,2_zimmer,K03451,1959.0
2013,Ammerland,2_zimmer,K03451,2016.0
2014,Ammerland,2_zimmer,K03451,2043.0
2015,Ammerland,2_zimmer,K03451,2084.0
2016,Ammerland,2_zimmer,K03451,2156.0
2017,Ammerland,2_zimmer,K03451,2229.0
2018,Ammerland,2_zimmer,K03451,2357.0
2019,Ammerland,2_zimmer,K03451,2536.0
2011,Aurich,2_zimmer,K03452,4121.0
2012,Aurich,2_zimmer,K03452,4220.0
2013,Aurich,2_zimmer,K03452,4358.0
2014,Aurich,2_zimmer,K03452,4457.0
2015,Aurich,2_zimmer,K03452,4564.0
2016,Aurich,2_zimmer,K03452,4678.0
2017,Aurich,2_zimmer,K03452,4754.0
2018,Aurich,2_zimmer,K03452,4834.0
2019,Aurich,2_zimmer,K03452,4920.0
2011,Cloppenburg,2_zimmer,K03453,1942.0
2012,Cloppenburg,2_zimmer,K03453,2007.0
2013,Cloppenburg,2_zimmer,K03453,2091.0
2014,Cloppenburg,2_zimmer,K03453,2236.0
2015,Cloppenburg,2_zimmer,K03453,2298.0
2016,Cloppenburg,2_zimmer,K03453,2410.0
2017,Cloppenburg,2_zimmer,K03453,2544.0
2018,Cloppenburg,2_zimmer,K03453,2691.0
2019,Cloppenburg,2_zimmer,K03453,2813.0
2011,Emsland,2_zimmer,K03454,3884.0
2012,Emsland,2_zimmer,K03454,3984.0
2013,Emsland,2_zimmer,K03454,4132.0
2014,Emsland,2_zimmer,K03454,4374.0
2015,Emsland,2_zimmer,K03454,4506.0
2016,Emsland,2_zimmer,K03454,4682.0
2017,Emsland,2_zimmer,K03454,4931.0
2018,Emsland,2_zimmer,K03454,5144.0
2019,Emsland,2_zimmer,K03454,5428.0
2011,Friesland,2_zimmer,K03455,1867.0
2012,Friesland,2_zimmer,K03455,1889.0
2013,Friesland,2_zimmer,K03455,1920.0
2014,Friesland,2_zimmer,K03455,1969.0
2015,Friesland,2_zimmer,K03455,2006.0
2016,Friesland,2_zimmer,K03455,2057.0
2017,Friesland,2_zimmer,K03455,2108.0
2018,Friesland,2_zimmer,K03455,2237.0
2019,Friesland,2_zimmer,K03455,2340.0
2011,Grafschaft Bentheim,2_zimmer,K03456,2001.0
2012,Grafschaft Bentheim,2_zimmer,K03456,2029.0
2013,Grafschaft Bentheim,2_zimmer,K03456,2071.0
2014,Grafschaft Bentheim,2_zimmer,K03456,2134.0
2015,Grafschaft Bentheim,2_zimmer,K03456,2194.0
2016,Grafschaft Bentheim,2_zimmer,K03456,2234.0
2017,Grafschaft Bentheim,2_zimmer,K03456,2360.0
2018,Grafschaft Bentheim,2_zimmer,K03456,2410.0
2019,Grafschaft Bentheim,2_zimmer,K03456,2456.0
2011,Leer,2_zimmer,K03457,2568.0
2012,Leer,2_zimmer,K03457,2591.0
2013,Leer,2_zimmer,K03457,2632.0
2014,Leer,2_zimmer,K03457,2707.0
2015,Leer,2_zimmer,K03457,2773.0
2016,Leer,2_zimmer,K03457,2822.0
2017,Leer,2_zimmer,K03457,2887.0
2018,Leer,2_zimmer,K03457,2950.0
2019,Leer,2_zimmer,K03457,3028.0
2011,Oldenburg,2_zimmer,K03458,1762.0
2012,Oldenburg,2_zimmer,K03458,1765.0
2013,Oldenburg,2_zimmer,K03458,1771.0
2014,Oldenburg,2_zimmer,K03458,1798.0
2015,Oldenburg,2_zimmer,K03458,1813.0
2016,Oldenburg,2_zimmer,K03458,1841.0
2017,Oldenburg,2_zimmer,K03458,1897.0
2018,Oldenburg,2_zimmer,K03458,1965.0
2019,Oldenburg,2_zimmer,K03458,2018.0
2011,Osnabrück,2_zimmer,K03459,5623.0
2012,Osnabrück,2_zimmer,K03459,5713.0
2013,Osnabrück,2_zimmer,K03459,5778.0
2014,Osnabrück,2_zimmer,K03459,5878.0
2015,Osnabrück,2_zimmer,K03459,5971.0
2016,Osnabrück,2_zimmer,K03459,6100.0
2017,Osnabrück,2_zimmer,K03459,6217.0
2018,Osnabrück,2_zimmer,K03459,6357.0
2019,Osnabrück,2_zimmer,K03459,6514.0
2011,Vechta,2_zimmer,K03460,1831.0
2012,Vechta,2_zimmer,K03460,1900.0
2013,Vechta,2_zimmer,K03460,1986.0
2014,Vechta,2_zimmer,K03460,2059.0
2015,Vechta,2_zimmer,K03460,2109.0
2016,Vechta,2_zimmer,K03460,2240.0
2017,Vechta,2_zimmer,K03460,2331.0
2018,Vechta,2_zimmer,K03460,2458.0
2019,Vechta,2_zimmer,K03460,2594.0
2011,Wesermarsch,2_zimmer,K03461,2021.0
2012,Wesermarsch,2_zimmer,K03461,2033.0
2013,Wesermarsch,2_zimmer,K03461,2042.0
2014,Wesermarsch,2_zimmer,K03461,2049.0
2015,Wesermarsch,2_zimmer,K03461,2063.0
2016,Wesermarsch,2_zimmer,K03461,2074.0
2017,Wesermarsch,2_zimmer,K03461,2091.0
2018,Wesermarsch,2_zimmer,K03461,2098.0
2019,Wesermarsch,2_zimmer,K03461,2110.0
2011,Wittmund,2_zimmer,K03462,1364.0
2012,Wittmund,2_zimmer,K03462,1398.0
2013,Wittmund,2_zimmer,K03462,1418.0
2014,Wittmund,2_zimmer,K03462,1431.0
2015,Wittmund,2_zimmer,K03462,1464.0
2016,Wittmund,2_zimmer,K03462,1486.0
2017,Wittmund,2_zimmer,K03462,1512.0
2018,Wittmund,2_zimmer,K03462,1540.0
2019,Wittmund,2_zimmer,K03462,1584.0
2011,Niedersachsen,3_Zimmer,K030,625101.0
2012,Niedersachsen,3_Zimmer,K030,627450.0
2013,Niedersachsen,3_Zimmer,K030,630951.0
2014,Niedersachsen,3_Zimmer,K030,635175.0
2015,Niedersachsen,3_Zimmer,K030,639883.0
2016,Niedersachsen,3_Zimmer,K030,645530.0
2017,Niedersachsen,3_Zimmer,K030,651096.0
2018,Niedersachsen,3_Zimmer,K030,656649.0
2019,Niedersachsen,3_Zimmer,K030,662757.0
2011,Braunschweig,3_Zimmer,K031,143041.0
2012,Braunschweig,3_Zimmer,K031,143104.0
2013,Braunschweig,3_Zimmer,K031,143322.0
2014,Braunschweig,3_Zimmer,K031,143706.0
2015,Braunschweig,3_Zimmer,K031,144137.0
2016,Braunschweig,3_Zimmer,K031,144655.0
2017,Braunschweig,3_Zimmer,K031,145347.0
2018,Braunschweig,3_Zimmer,K031,145993.0
2019,Braunschweig,3_Zimmer,K031,146767.0
2011,Braunschweig Stadt,3_Zimmer,K03101,33172.0
2012,Braunschweig Stadt,3_Zimmer,K03101,33213.0
2013,Braunschweig Stadt,3_Zimmer,K03101,33266.0
2014,Braunschweig Stadt,3_Zimmer,K03101,33324.0
2015,Braunschweig Stadt,3_Zimmer,K03101,33407.0
2016,Braunschweig Stadt,3_Zimmer,K03101,33505.0
2017,Braunschweig Stadt,3_Zimmer,K03101,33579.0
2018,Braunschweig Stadt,3_Zimmer,K03101,33777.0
2019,Braunschweig Stadt,3_Zimmer,K03101,33908.0
2011,Salzgitter.Stadt,3_Zimmer,K03102,9254.0
2012,Salzgitter.Stadt,3_Zimmer,K03102,9246.0
2013,Salzgitter.Stadt,3_Zimmer,K03102,9241.0
2014,Salzgitter.Stadt,3_Zimmer,K03102,9242.0
2015,Salzgitter.Stadt,3_Zimmer,K03102,9232.0
2016,Salzgitter.Stadt,3_Zimmer,K03102,9239.0
2017,Salzgitter.Stadt,3_Zimmer,K03102,9251.0
2018,Salzgitter.Stadt,3_Zimmer,K03102,9256.0
2019,Salzgitter.Stadt,3_Zimmer,K03102,9274.0
2011,Wolfsburg.Stadt,3_Zimmer,K03103,12388.0
2012,Wolfsburg.Stadt,3_Zimmer,K03103,12272.0
2013,Wolfsburg.Stadt,3_Zimmer,K03103,12264.0
2014,Wolfsburg.Stadt,3_Zimmer,K03103,12308.0
2015,Wolfsburg.Stadt,3_Zimmer,K03103,12343.0
2016,Wolfsburg.Stadt,3_Zimmer,K03103,12504.0
2017,Wolfsburg.Stadt,3_Zimmer,K03103,12602.0
2018,Wolfsburg.Stadt,3_Zimmer,K03103,12628.0
2019,Wolfsburg.Stadt,3_Zimmer,K03103,12737.0
2011,Gifhorn,3_Zimmer,K03151,9876.0
2012,Gifhorn,3_Zimmer,K03151,9916.0
2013,Gifhorn,3_Zimmer,K03151,9973.0
2014,Gifhorn,3_Zimmer,K03151,10065.0
2015,Gifhorn,3_Zimmer,K03151,10161.0
2016,Gifhorn,3_Zimmer,K03151,10258.0
2017,Gifhorn,3_Zimmer,K03151,10485.0
2018,Gifhorn,3_Zimmer,K03151,10632.0
2019,Gifhorn,3_Zimmer,K03151,10757.0
2011,Goslar,3_Zimmer,K03153,15341.0
2012,Goslar,3_Zimmer,K03153,15339.0
2013,Goslar,3_Zimmer,K03153,15340.0
2014,Goslar,3_Zimmer,K03153,15371.0
2015,Goslar,3_Zimmer,K03153,15395.0
2016,Goslar,3_Zimmer,K03153,15411.0
2017,Goslar,3_Zimmer,K03153,15421.0
2018,Goslar,3_Zimmer,K03153,15421.0
2019,Goslar,3_Zimmer,K03153,15444.0
2011,Helmstedt,3_Zimmer,K03154,7717.0
2012,Helmstedt,3_Zimmer,K03154,7720.0
2013,Helmstedt,3_Zimmer,K03154,7737.0
2014,Helmstedt,3_Zimmer,K03154,7761.0
2015,Helmstedt,3_Zimmer,K03154,7766.0
2016,Helmstedt,3_Zimmer,K03154,7768.0
2017,Helmstedt,3_Zimmer,K03154,7800.0
2018,Helmstedt,3_Zimmer,K03154,7839.0
2019,Helmstedt,3_Zimmer,K03154,7898.0
2011,Northeim,3_Zimmer,K03155,9366.0
2012,Northeim,3_Zimmer,K03155,9380.0
2013,Northeim,3_Zimmer,K03155,9389.0
2014,Northeim,3_Zimmer,K03155,9388.0
2015,Northeim,3_Zimmer,K03155,9402.0
2016,Northeim,3_Zimmer,K03155,9406.0
2017,Northeim,3_Zimmer,K03155,9458.0
2018,Northeim,3_Zimmer,K03155,9491.0
2019,Northeim,3_Zimmer,K03155,9524.0
2011,Peine,3_Zimmer,K03157,8254.0
2012,Peine,3_Zimmer,K03157,8280.0
2013,Peine,3_Zimmer,K03157,8313.0
2014,Peine,3_Zimmer,K03157,8343.0
2015,Peine,3_Zimmer,K03157,8385.0
2016,Peine,3_Zimmer,K03157,8428.0
2017,Peine,3_Zimmer,K03157,8515.0
2018,Peine,3_Zimmer,K03157,8573.0
2019,Peine,3_Zimmer,K03157,8673.0
2011,Wolfenbüttel,3_Zimmer,K03158,8274.0
2012,Wolfenbüttel,3_Zimmer,K03158,8276.0
2013,Wolfenbüttel,3_Zimmer,K03158,8285.0
2014,Wolfenbüttel,3_Zimmer,K03158,8324.0
2015,Wolfenbüttel,3_Zimmer,K03158,8381.0
2016,Wolfenbüttel,3_Zimmer,K03158,8399.0
2017,Wolfenbüttel,3_Zimmer,K03158,8405.0
2018,Wolfenbüttel,3_Zimmer,K03158,8444.0
2019,Wolfenbüttel,3_Zimmer,K03158,8516.0
2011,Göttingen,3_Zimmer,K03159,29399.0
2012,Göttingen,3_Zimmer,K03159,29462.0
2013,Göttingen,3_Zimmer,K03159,29514.0
2014,Göttingen,3_Zimmer,K03159,29580.0
2015,Göttingen,3_Zimmer,K03159,29665.0
2016,Göttingen,3_Zimmer,K03159,29737.0
2017,Göttingen,3_Zimmer,K03159,29831.0
2018,Göttingen,3_Zimmer,K03159,29932.0
2019,Göttingen,3_Zimmer,K03159,30036.0
2011,Hannover,3_Zimmer,K032,206801.0
2012,Hannover,3_Zimmer,K032,207410.0
2013,Hannover,3_Zimmer,K032,207962.0
2014,Hannover,3_Zimmer,K032,208557.0
2015,Hannover,3_Zimmer,K032,209413.0
2016,Hannover,3_Zimmer,K032,210397.0
2017,Hannover,3_Zimmer,K032,211400.0
2018,Hannover,3_Zimmer,K032,212406.0
2019,Hannover,3_Zimmer,K032,213552.0
2011,Hannover Region,3_Zimmer,K03241,132106.0
2012,Hannover Region,3_Zimmer,K03241,132475.0
2013,Hannover Region,3_Zimmer,K03241,132744.0
2014,Hannover Region,3_Zimmer,K03241,133045.0
2015,Hannover Region,3_Zimmer,K03241,133543.0
2016,Hannover Region,3_Zimmer,K03241,134159.0
2017,Hannover Region,3_Zimmer,K03241,134887.0
2018,Hannover Region,3_Zimmer,K03241,135535.0
2019,Hannover Region,3_Zimmer,K03241,136227.0
2011,Hannover Landeshauptstadt,3_Zimmer,K03241001,83273.0
2012,Hannover Landeshauptstadt,3_Zimmer,K03241001,83479.0
2013,Hannover Landeshauptstadt,3_Zimmer,K03241001,83631.0
2014,Hannover Landeshauptstadt,3_Zimmer,K03241001,83757.0
2015,Hannover Landeshauptstadt,3_Zimmer,K03241001,84032.0
2016,Hannover Landeshauptstadt,3_Zimmer,K03241001,84313.0
2017,Hannover Landeshauptstadt,3_Zimmer,K03241001,84580.0
2018,Hannover Landeshauptstadt,3_Zimmer,K03241001,84866.0
2019,Hannover Landeshauptstadt,3_Zimmer,K03241001,85187.0
2011,Diepholz,3_Zimmer,K03251,10910.0
2012,Diepholz,3_Zimmer,K03251,11009.0
2013,Diepholz,3_Zimmer,K03251,11099.0
2014,Diepholz,3_Zimmer,K03251,11244.0
2015,Diepholz,3_Zimmer,K03251,11365.0
2016,Diepholz,3_Zimmer,K03251,11548.0
2017,Diepholz,3_Zimmer,K03251,11689.0
2018,Diepholz,3_Zimmer,K03251,11851.0
2019,Diepholz,3_Zimmer,K03251,12095.0
2011,Hameln-Pyrmont,3_Zimmer,K03252,14236.0
2012,Hameln-Pyrmont,3_Zimmer,K03252,14243.0
2013,Hameln-Pyrmont,3_Zimmer,K03252,14319.0
